dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,hum,windspeed,cnt,humidity_group
2011-01-15,1,0,1,23,0,6,0,Clear,0.45,0.2836,44,Normal
2011-01-16,1,0,1,0,0,0,0,Clear,0.56,0.0,39,Normal
2011-01-16,1,0,1,1,0,0,0,Clear,0.56,0.1343,23,Normal
2011-01-16,1,0,1,2,0,0,0,Clear,0.56,0.0896,16,Normal
2011-01-16,1,0,1,3,0,0,0,Clear,0.69,0.0,15,Humid
2011-01-16,1,0,1,4,0,0,0,Clear,0.56,0.1642,1,Normal
2011-01-16,1,0,1,5,0,0,0,Mist,0.56,0.1642,2,Normal
2011-01-16,1,0,1,6,0,0,0,Mist,0.56,0.1642,1,Normal
2011-01-16,1,0,1,7,0,0,0,Mist,0.56,0.2985,3,Normal
2011-01-16,1,0,1,8,0,0,0,Clear,0.55,0.2836,18,Normal
2011-01-16,1,0,1,9,0,0,0,Clear,0.51,0.2537,32,Normal
2011-01-16,1,0,1,10,0,0,0,Clear,0.51,0.2836,79,Normal
2011-01-16,1,0,1,11,0,0,0,Clear,0.44,0.2537,93,Normal
2011-01-16,1,0,1,12,0,0,0,Clear,0.41,0.2836,104,Normal
2011-01-16,1,0,1,13,0,0,0,Clear,0.35,0.2985,118,Dry
2011-01-16,1,0,1,14,0,0,0,Clear,0.36,0.2537,91,Dry
2011-01-16,1,0,1,15,0,0,0,Clear,0.38,0.2537,113,Dry
2011-01-16,1,0,1,16,0,0,0,Clear,0.38,0.2239,99,Dry
2011-01-16,1,0,1,17,0,0,0,Clear,0.37,0.2537,105,Dry
2011-01-16,1,0,1,18,0,0,0,Clear,0.4,0.1642,67,Dry
2011-01-16,1,0,1,19,0,0,0,Clear,0.47,0.1343,61,Normal
2011-01-16,1,0,1,20,0,0,0,Clear,0.47,0.1642,57,Normal
2011-01-16,1,0,1,21,0,0,0,Clear,0.51,0.1642,28,Normal
2011-01-16,1,0,1,22,0,0,0,Mist,0.49,0.1343,21,Normal
2011-01-16,1,0,1,23,0,0,0,Mist,0.4,0.1045,18,Dry
2011-01-17,1,0,1,0,1,1,0,Mist,0.47,0.2239,17,Normal
2011-01-17,1,0,1,1,1,1,0,Mist,0.44,0.194,16,Normal
2011-01-17,1,0,1,2,1,1,0,Mist,0.43,0.2537,8,Normal
2011-01-17,1,0,1,3,1,1,0,Mist,0.43,0.194,2,Normal
2011-01-17,1,0,1,4,1,1,0,Mist,0.43,0.1343,3,Normal
2011-01-17,1,0,1,5,1,1,0,Mist,0.43,0.1642,1,Normal
2011-01-17,1,0,1,6,1,1,0,Mist,0.43,0.194,5,Normal
2011-01-17,1,0,1,7,1,1,0,Mist,0.5,0.1343,13,Normal
2011-01-17,1,0,1,8,1,1,0,Mist,0.47,0.2239,33,Normal
2011-01-17,1,0,1,9,1,1,0,Mist,0.47,0.2239,47,Normal
2011-01-17,1,0,1,10,1,1,0,Mist,0.5,0.2537,57,Normal
2011-01-17,1,0,1,11,1,1,0,Mist,0.55,0.194,64,Normal
2011-01-17,1,0,1,12,1,1,0,Mist,0.47,0.1343,80,Normal
2011-01-17,1,0,1,13,1,1,0,Mist,0.47,0.1343,93,Normal
2011-01-17,1,0,1,14,1,1,0,Mist,0.43,0.1045,86,Normal
2011-01-17,1,0,1,15,1,1,0,Mist,0.47,0.1642,93,Normal
2011-01-17,1,0,1,16,1,1,0,Mist,0.47,0.1642,82,Normal
2011-01-17,1,0,1,17,1,1,0,Clear,0.51,0.194,71,Normal
2011-01-17,1,0,1,18,1,1,0,Mist,0.55,0.2537,92,Normal
2011-01-17,1,0,1,19,1,1,0,Light snow,0.59,0.194,60,Normal
2011-01-17,1,0,1,20,1,1,0,Light snow,0.8,0.194,33,Humid
2011-01-17,1,0,1,21,1,1,0,Light snow,0.8,0.194,27,Humid
2011-01-17,1,0,1,22,1,1,0,Light snow,0.93,0.2537,13,Very Humid
2011-01-17,1,0,1,23,1,1,0,Light snow,0.86,0.2836,4,Very Humid
2011-01-18,1,0,1,12,0,2,1,Mist,0.86,0.3284,3,Very Humid
2011-01-18,1,0,1,13,0,2,1,Mist,0.86,0.2239,22,Very Humid
2011-01-18,1,0,1,14,0,2,1,Mist,0.8,0.1642,28,Humid
2011-01-18,1,0,1,15,0,2,1,Mist,0.87,0.1642,35,Very Humid
2011-01-18,1,0,1,16,0,2,1,Mist,0.87,0.194,61,Very Humid
2011-01-18,1,0,1,17,0,2,1,Mist,0.82,0.194,125,Very Humid
2011-01-18,1,0,1,18,0,2,1,Mist,0.8,0.1642,133,Humid
2011-01-18,1,0,1,19,0,2,1,Mist,0.8,0.1343,99,Humid
2011-01-18,1,0,1,20,0,2,1,Mist,0.87,0.0,83,Very Humid
2011-01-18,1,0,1,21,0,2,1,Mist,0.93,0.1045,41,Very Humid
2011-01-18,1,0,1,22,0,2,1,Mist,0.93,0.0896,33,Very Humid
2011-01-18,1,0,1,23,0,2,1,Mist,0.93,0.0,20,Very Humid
2011-01-19,1,0,1,0,0,3,1,Mist,0.93,0.0,3,Very Humid
2011-01-19,1,0,1,1,0,3,1,Light snow,0.93,0.1343,7,Very Humid
2011-01-19,1,0,1,2,0,3,1,Light snow,0.93,0.1343,3,Very Humid
2011-01-19,1,0,1,4,0,3,1,Light snow,0.93,0.1343,2,Very Humid
2011-01-19,1,0,1,5,0,3,1,Mist,0.93,0.0896,7,Very Humid
2011-01-19,1,0,1,6,0,3,1,Mist,0.93,0.0896,32,Very Humid
2011-01-19,1,0,1,7,0,3,1,Mist,0.92,0.1045,90,Very Humid
2011-01-19,1,0,1,8,0,3,1,Mist,0.93,0.1045,197,Very Humid
2011-01-19,1,0,1,9,0,3,1,Mist,0.93,0.1045,109,Very Humid
2011-01-19,1,0,1,10,0,3,1,Mist,0.93,0.1343,47,Very Humid
2011-01-19,1,0,1,11,0,3,1,Mist,0.87,0.0896,52,Very Humid
2011-01-19,1,0,1,12,0,3,1,Mist,0.81,0.0896,70,Very Humid
2011-01-19,1,0,1,13,0,3,1,Clear,0.62,0.2836,78,Humid
2011-01-19,1,0,1,14,0,3,1,Clear,0.58,0.2537,75,Normal
2011-01-19,1,0,1,15,0,3,1,Clear,0.54,0.2836,82,Normal
2011-01-19,1,0,1,16,0,3,1,Clear,0.58,0.3881,104,Normal
2011-01-19,1,0,1,17,0,3,1,Clear,0.57,0.3284,197,Normal
2011-01-19,1,0,1,18,0,3,1,Clear,0.61,0.2836,161,Humid
2011-01-19,1,0,1,19,0,3,1,Clear,0.57,0.4179,112,Normal
2011-01-19,1,0,1,20,0,3,1,Clear,0.49,0.2985,76,Normal
2011-01-19,1,0,1,21,0,3,1,Clear,0.49,0.4179,59,Normal
2011-01-19,1,0,1,22,0,3,1,Clear,0.52,0.1642,59,Normal
2011-01-19,1,0,1,23,0,3,1,Clear,0.52,0.4627,28,Normal
2011-01-20,1,0,1,0,0,4,1,Clear,0.56,0.3881,13,Normal
2011-01-20,1,0,1,1,0,4,1,Clear,0.56,0.0,5,Normal
2011-01-20,1,0,1,2,0,4,1,Clear,0.56,0.0,2,Normal
2011-01-20,1,0,1,3,0,4,1,Clear,0.56,0.1642,1,Normal
2011-01-20,1,0,1,4,0,4,1,Clear,0.56,0.1642,1,Normal
2011-01-20,1,0,1,5,0,4,1,Clear,0.6,0.2239,6,Normal
2011-01-20,1,0,1,6,0,4,1,Clear,0.6,0.2239,35,Normal
2011-01-20,1,0,1,7,0,4,1,Clear,0.55,0.2239,101,Normal
2011-01-20,1,0,1,8,0,4,1,Clear,0.55,0.2836,249,Normal
2011-01-20,1,0,1,9,0,4,1,Mist,0.52,0.2239,143,Normal
2011-01-20,1,0,1,10,0,4,1,Clear,0.48,0.2985,57,Normal
2011-01-20,1,0,1,11,0,4,1,Mist,0.45,0.1642,68,Normal
2011-01-20,1,0,1,12,0,4,1,Mist,0.42,0.0,84,Normal
2011-01-20,1,0,1,13,0,4,1,Mist,0.45,0.1045,98,Normal
2011-01-20,1,0,1,14,0,4,1,Mist,0.45,0.1343,81,Normal
2011-01-20,1,0,1,15,0,4,1,Mist,0.45,0.194,70,Normal
2011-01-20,1,0,1,16,0,4,1,Mist,0.49,0.1343,91,Normal
2011-01-20,1,0,1,17,0,4,1,Mist,0.49,0.1045,215,Normal
2011-01-20,1,0,1,18,0,4,1,Mist,0.56,0.194,185,Normal
2011-01-20,1,0,1,19,0,4,1,Clear,0.56,0.3284,152,Normal
2011-01-20,1,0,1,20,0,4,1,Mist,0.6,0.2836,126,Normal
2011-01-20,1,0,1,21,0,4,1,Mist,0.6,0.2537,57,Normal
2011-01-20,1,0,1,22,0,4,1,Mist,0.65,0.2836,56,Humid
2011-01-20,1,0,1,23,0,4,1,Mist,0.65,0.3284,31,Humid
2011-01-21,1,0,1,0,0,5,1,Mist,0.7,0.2537,21,Humid
2011-01-21,1,0,1,1,0,5,1,Mist,0.7,0.2537,6,Humid
2011-01-21,1,0,1,2,0,5,1,Light snow,0.75,0.1642,2,Humid
2011-01-21,1,0,1,3,0,5,1,Light snow,0.8,0.2985,1,Humid
2011-01-21,1,0,1,4,0,5,1,Mist,0.87,0.0896,1,Very Humid
2011-01-21,1,0,1,5,0,5,1,Clear,0.6,0.4179,5,Normal
2011-01-21,1,0,1,6,0,5,1,Clear,0.55,0.2537,27,Normal
2011-01-21,1,0,1,7,0,5,1,Clear,0.51,0.2836,68,Normal
2011-01-21,1,0,1,8,0,5,1,Clear,0.47,0.3284,217,Normal
2011-01-21,1,0,1,9,0,5,1,Clear,0.51,0.3582,166,Normal
2011-01-21,1,0,1,10,0,5,1,Clear,0.47,0.4627,63,Normal
2011-01-21,1,0,1,11,0,5,1,Clear,0.41,0.4627,59,Normal
2011-01-21,1,0,1,12,0,5,1,Clear,0.27,0.5821,78,Dry
2011-01-21,1,0,1,13,0,5,1,Clear,0.21,0.5821,73,Dry
2011-01-21,1,0,1,14,0,5,1,Clear,0.25,0.5224,62,Dry
2011-01-21,1,0,1,15,0,5,1,Clear,0.26,0.4478,65,Dry
2011-01-21,1,0,1,16,0,5,1,Clear,0.26,0.3582,97,Dry
2011-01-21,1,0,1,17,0,5,1,Clear,0.28,0.3582,161,Dry
2011-01-21,1,0,1,18,0,5,1,Clear,0.3,0.2537,120,Dry
2011-01-21,1,0,1,19,0,5,1,Clear,0.3,0.3284,96,Dry
2011-01-21,1,0,1,20,0,5,1,Clear,0.33,0.4179,53,Dry
2011-01-21,1,0,1,21,0,5,1,Clear,0.38,0.2836,41,Dry
2011-01-21,1,0,1,22,0,5,1,Clear,0.41,0.3881,34,Normal
2011-01-21,1,0,1,23,0,5,1,Clear,0.38,0.3284,27,Dry
2011-01-22,1,0,1,0,0,6,0,Clear,0.45,0.2537,13,Normal
2011-01-22,1,0,1,1,0,6,0,Mist,0.41,0.3881,12,Normal
2011-01-22,1,0,1,2,0,6,0,Mist,0.41,0.2537,11,Normal
2011-01-22,1,0,1,3,0,6,0,Mist,0.41,0.2836,7,Normal
2011-01-22,1,0,1,4,0,6,0,Mist,0.48,0.2985,3,Normal
2011-01-22,1,0,1,6,0,6,0,Mist,0.44,0.2239,2,Normal
2011-01-22,1,0,1,7,0,6,0,Clear,0.44,0.2836,8,Normal
2011-01-22,1,0,1,8,0,6,0,Clear,0.44,0.3284,27,Normal
2011-01-22,1,0,1,9,0,6,0,Clear,0.41,0.2537,40,Normal
2011-01-22,1,0,1,10,0,6,0,Mist,0.41,0.1642,53,Normal
2011-01-22,1,0,1,11,0,6,0,Mist,0.38,0.1343,63,Dry
2011-01-22,1,0,1,12,0,6,0,Mist,0.38,0.1045,70,Dry
2011-01-22,1,0,1,13,0,6,0,Clear,0.35,0.0,84,Dry
2011-01-22,1,0,1,14,0,6,0,Clear,0.33,0.1045,75,Dry
2011-01-22,1,0,1,15,0,6,0,Clear,0.28,0.0,103,Dry
2011-01-22,1,0,1,16,0,6,0,Clear,0.28,0.194,83,Dry
2011-01-22,1,0,1,17,0,6,0,Clear,0.28,0.0,67,Dry
2011-01-22,1,0,1,18,0,6,0,Clear,0.35,0.194,54,Dry
2011-01-22,1,0,1,19,0,6,0,Clear,0.35,0.1343,59,Dry
2011-01-22,1,0,1,20,0,6,0,Clear,0.45,0.1642,45,Normal
2011-01-22,1,0,1,21,0,6,0,Clear,0.41,0.0896,39,Normal
2011-01-22,1,0,1,22,0,6,0,Clear,0.49,0.0,30,Normal
2011-01-22,1,0,1,23,0,6,0,Clear,0.57,0.1045,33,Normal
2011-01-23,1,0,1,0,0,0,0,Clear,0.57,0.1045,22,Normal
2011-01-23,1,0,1,1,0,0,0,Clear,0.57,0.1045,13,Normal
2011-01-23,1,0,1,2,0,0,0,Clear,0.62,0.1343,18,Humid
2011-01-23,1,0,1,3,0,0,0,Clear,0.62,0.1343,5,Humid
2011-01-23,1,0,1,5,0,0,0,Mist,0.57,0.1045,3,Normal
2011-01-23,1,0,1,6,0,0,0,Mist,0.57,0.1045,1,Normal
2011-01-23,1,0,1,7,0,0,0,Clear,0.58,0.1642,2,Normal
2011-01-23,1,0,1,8,0,0,0,Clear,0.62,0.1642,19,Humid
2011-01-23,1,0,1,9,0,0,0,Clear,0.54,0.3582,28,Normal
2011-01-23,1,0,1,10,0,0,0,Clear,0.46,0.3881,58,Normal
2011-01-23,1,0,1,11,0,0,0,Clear,0.43,0.2239,99,Normal
2011-01-23,1,0,1,12,0,0,0,Clear,0.37,0.4627,116,Dry
2011-01-23,1,0,1,13,0,0,0,Clear,0.33,0.3881,87,Dry
2011-01-23,1,0,1,14,0,0,0,Clear,0.28,0.3582,110,Dry
2011-01-23,1,0,1,15,0,0,0,Clear,0.28,0.3582,77,Dry
2011-01-23,1,0,1,16,0,0,0,Clear,0.26,0.3284,65,Dry
2011-01-23,1,0,1,17,0,0,0,Clear,0.26,0.3881,55,Dry
2011-01-23,1,0,1,18,0,0,0,Clear,0.3,0.2537,49,Dry
2011-01-23,1,0,1,19,0,0,0,Clear,0.3,0.2836,50,Dry
2011-01-23,1,0,1,20,0,0,0,Clear,0.36,0.2537,35,Dry
2011-01-23,1,0,1,21,0,0,0,Clear,0.36,0.194,25,Dry
2011-01-23,1,0,1,22,0,0,0,Clear,0.38,0.194,28,Dry
2011-01-23,1,0,1,23,0,0,0,Clear,0.41,0.2239,21,Normal
2011-01-24,1,0,1,0,0,1,1,Clear,0.41,0.194,7,Normal
2011-01-24,1,0,1,1,0,1,1,Clear,0.45,0.194,1,Normal
2011-01-24,1,0,1,3,0,1,1,Clear,0.45,0.2537,1,Normal
2011-01-24,1,0,1,4,0,1,1,Clear,0.48,0.1343,1,Normal
2011-01-24,1,0,1,5,0,1,1,Clear,0.48,0.1343,5,Normal
2011-01-24,1,0,1,6,0,1,1,Clear,0.48,0.0896,15,Normal
2011-01-24,1,0,1,7,0,1,1,Clear,0.48,0.0,84,Normal
2011-01-24,1,0,1,8,0,1,1,Clear,0.49,0.0,177,Normal
2011-01-24,1,0,1,9,0,1,1,Clear,0.41,0.0,102,Normal
2011-01-24,1,0,1,10,0,1,1,Clear,0.42,0.0,40,Normal
2011-01-24,1,0,1,11,0,1,1,Clear,0.46,0.1343,46,Normal
2011-01-24,1,0,1,12,0,1,1,Mist,0.42,0.194,63,Normal
2011-01-24,1,0,1,13,0,1,1,Mist,0.43,0.2239,60,Normal
2011-01-24,1,0,1,14,0,1,1,Mist,0.46,0.2239,45,Normal
2011-01-24,1,0,1,15,0,1,1,Clear,0.4,0.1642,57,Dry
2011-01-24,1,0,1,16,0,1,1,Clear,0.47,0.2537,70,Normal
2011-01-24,1,0,1,17,0,1,1,Clear,0.5,0.2537,184,Normal
2011-01-24,1,0,1,18,0,1,1,Clear,0.59,0.194,153,Normal
2011-01-24,1,0,1,19,0,1,1,Clear,0.54,0.1642,106,Normal
2011-01-24,1,0,1,20,0,1,1,Clear,0.59,0.194,81,Normal
2011-01-24,1,0,1,21,0,1,1,Clear,0.63,0.1642,59,Humid
2011-01-24,1,0,1,22,0,1,1,Mist,0.63,0.2239,35,Humid
2011-01-24,1,0,1,23,0,1,1,Mist,0.64,0.2537,24,Humid
2011-01-25,1,0,1,0,0,2,1,Mist,0.69,0.2836,9,Humid
2011-01-25,1,0,1,1,0,2,1,Mist,0.69,0.1642,5,Humid
2011-01-25,1,0,1,2,0,2,1,Clear,0.69,0.2239,2,Humid
2011-01-25,1,0,1,4,0,2,1,Clear,0.74,0.1045,1,Humid
2011-01-25,1,0,1,5,0,2,1,Clear,0.74,0.2239,9,Humid
2011-01-25,1,0,1,6,0,2,1,Clear,0.74,0.1045,36,Humid
2011-01-25,1,0,1,7,0,2,1,Clear,0.74,0.2239,108,Humid
2011-01-25,1,0,1,8,0,2,1,Mist,0.74,0.1343,238,Humid
2011-01-25,1,0,1,9,0,2,1,Mist,0.64,0.0896,144,Humid
2011-01-25,1,0,1,10,0,2,1,Mist,0.6,0.1045,55,Normal
2011-01-25,1,0,1,11,0,2,1,Mist,0.6,0.1343,61,Normal
2011-01-25,1,0,1,12,0,2,1,Mist,0.56,0.0896,106,Normal
2011-01-25,1,0,1,13,0,2,1,Mist,0.56,0.1343,93,Normal
2011-01-25,1,0,1,14,0,2,1,Mist,0.45,0.0,68,Normal
2011-01-25,1,0,1,15,0,2,1,Mist,0.42,0.0,84,Normal
2011-01-25,1,0,1,16,0,2,1,Mist,0.42,0.0,116,Normal
2011-01-25,1,0,1,17,0,2,1,Clear,0.45,0.0,222,Normal
2011-01-25,1,0,1,18,0,2,1,Mist,0.49,0.0896,225,Normal
2011-01-25,1,0,1,19,0,2,1,Mist,0.65,0.1642,146,Humid
2011-01-25,1,0,1,20,0,2,1,Clear,0.65,0.194,119,Humid
2011-01-25,1,0,1,21,0,2,1,Clear,0.65,0.194,45,Humid
2011-01-25,1,0,1,22,0,2,1,Clear,0.64,0.1642,53,Humid
2011-01-25,1,0,1,23,0,2,1,Mist,0.64,0.1642,40,Humid
2011-01-26,1,0,1,0,0,3,1,Mist,0.69,0.1343,17,Humid
2011-01-26,1,0,1,1,0,3,1,Mist,0.65,0.1343,5,Humid
2011-01-26,1,0,1,2,0,3,1,Light snow,0.69,0.194,10,Humid
2011-01-26,1,0,1,5,0,3,1,Light snow,0.86,0.2836,1,Very Humid
2011-01-26,1,0,1,6,0,3,1,Light snow,0.86,0.2836,8,Very Humid
2011-01-26,1,0,1,7,0,3,1,Light snow,0.87,0.2985,30,Very Humid
2011-01-26,1,0,1,8,0,3,1,Light snow,0.87,0.2985,72,Very Humid
2011-01-26,1,0,1,9,0,3,1,Light snow,0.87,0.2985,58,Very Humid
2011-01-26,1,0,1,10,0,3,1,Light snow,0.93,0.2836,28,Very Humid
2011-01-26,1,0,1,11,0,3,1,Light snow,0.93,0.3284,41,Very Humid
2011-01-26,1,0,1,12,0,3,1,Light snow,0.93,0.3284,48,Very Humid
2011-01-26,1,0,1,13,0,3,1,Light snow,0.93,0.3284,47,Very Humid
2011-01-26,1,0,1,14,0,3,1,Light snow,0.93,0.3582,36,Very Humid
2011-01-26,1,0,1,15,0,3,1,Light snow,0.93,0.4627,43,Very Humid
2011-01-26,1,0,1,16,0,3,1,Heavy rain,0.93,0.3284,36,Very Humid
2011-01-26,1,0,1,17,0,3,1,Light snow,0.93,0.3582,26,Very Humid
2011-01-27,1,0,1,16,0,4,1,Clear,0.55,0.194,24,Normal
2011-01-27,1,0,1,17,0,4,1,Clear,0.55,0.1045,84,Normal
2011-01-27,1,0,1,18,0,4,1,Clear,0.69,0.0896,104,Humid
2011-01-27,1,0,1,19,0,4,1,Clear,0.69,0.0896,79,Humid
2011-01-27,1,0,1,20,0,4,1,Clear,0.74,0.0896,59,Humid
2011-01-27,1,0,1,21,0,4,1,Clear,0.74,0.0896,38,Humid
2011-01-27,1,0,1,22,0,4,1,Clear,0.74,0.0896,27,Humid
2011-01-27,1,0,1,23,0,4,1,Clear,0.8,0.1642,16,Humid
2011-01-28,1,0,1,0,0,5,1,Mist,0.75,0.1343,9,Humid
2011-01-28,1,0,1,1,0,5,1,Mist,0.75,0.1343,3,Humid
2011-01-28,1,0,1,2,0,5,1,Mist,0.75,0.1642,2,Humid
2011-01-28,1,0,1,3,0,5,1,Mist,0.75,0.1045,1,Humid
2011-01-28,1,0,1,5,0,5,1,Mist,0.8,0.1045,4,Humid
2011-01-28,1,0,1,6,0,5,1,Mist,0.8,0.1343,16,Humid
2011-01-28,1,0,1,7,0,5,1,Mist,0.86,0.0896,60,Very Humid
2011-01-28,1,0,1,8,0,5,1,Mist,0.86,0.0896,157,Very Humid
2011-01-28,1,0,1,9,0,5,1,Light snow,0.86,0.0896,101,Very Humid
2011-01-28,1,0,1,10,0,5,1,Light snow,0.86,0.1045,49,Very Humid
2011-01-28,1,0,1,11,0,5,1,Light snow,0.93,0.1045,30,Very Humid
2011-01-28,1,0,1,12,0,5,1,Light snow,0.93,0.1045,29,Very Humid
2011-01-28,1,0,1,13,0,5,1,Light snow,0.93,0.1045,31,Very Humid
2011-01-28,1,0,1,14,0,5,1,Light snow,0.8,0.0,38,Humid
2011-01-28,1,0,1,15,0,5,1,Mist,0.86,0.0,41,Very Humid
2011-01-28,1,0,1,16,0,5,1,Clear,0.8,0.0,80,Humid
2011-01-28,1,0,1,17,0,5,1,Clear,0.75,0.1343,149,Humid
2011-01-28,1,0,1,18,0,5,1,Clear,0.75,0.194,109,Humid
2011-01-28,1,0,1,19,0,5,1,Mist,0.75,0.1343,89,Humid
2011-01-28,1,0,1,20,0,5,1,Mist,0.7,0.194,62,Humid
2011-01-28,1,0,1,21,0,5,1,Mist,0.75,0.1343,58,Humid
2011-01-28,1,0,1,22,0,5,1,Clear,0.65,0.3582,26,Humid
2011-01-28,1,0,1,23,0,5,1,Clear,0.6,0.2239,23,Normal
2011-01-29,1,0,1,0,0,6,0,Clear,0.64,0.3582,28,Humid
2011-01-29,1,0,1,1,0,6,0,Clear,0.64,0.194,20,Humid
2011-01-29,1,0,1,2,0,6,0,Clear,0.64,0.1642,15,Humid
2011-01-29,1,0,1,3,0,6,0,Clear,0.64,0.1343,8,Humid
2011-01-29,1,0,1,4,0,6,0,Clear,0.69,0.1045,3,Humid
2011-01-29,1,0,1,6,0,6,0,Clear,0.64,0.1343,2,Humid
2011-01-29,1,0,1,7,0,6,0,Clear,0.59,0.1045,5,Normal
2011-01-29,1,0,1,8,0,6,0,Clear,0.55,0.1642,34,Normal
2011-01-29,1,0,1,9,0,6,0,Clear,0.59,0.0896,34,Normal
2011-01-29,1,0,1,10,0,6,0,Mist,0.64,0.1045,55,Humid
2011-01-29,1,0,1,11,0,6,0,Mist,0.64,0.1343,64,Humid
2011-01-29,1,0,1,12,0,6,0,Mist,0.59,0.194,78,Normal
2011-01-29,1,0,1,13,0,6,0,Mist,0.55,0.1642,65,Normal
2011-01-29,1,0,1,14,0,6,0,Mist,0.6,0.1343,99,Normal
2011-01-29,1,0,1,15,0,6,0,Clear,0.69,0.2537,120,Humid
2011-01-29,1,0,1,16,0,6,0,Clear,0.6,0.1642,107,Normal
2011-01-29,1,0,1,17,0,6,0,Clear,0.6,0.0,91,Normal
2011-01-29,1,0,1,18,0,6,0,Clear,0.69,0.1343,68,Humid
2011-01-29,1,0,1,19,0,6,0,Mist,0.69,0.2537,58,Humid
2011-01-29,1,0,1,20,0,6,0,Clear,0.74,0.0896,43,Humid
2011-01-29,1,0,1,21,0,6,0,Clear,0.74,0.0896,36,Humid
2011-01-29,1,0,1,22,0,6,0,Clear,0.8,0.0896,32,Humid
2011-01-29,1,0,1,23,0,6,0,Clear,0.8,0.0896,33,Humid
2011-01-30,1,0,1,0,0,0,0,Clear,0.8,0.1045,33,Humid
2011-01-30,1,0,1,1,0,0,0,Clear,0.8,0.0,29,Humid
2011-01-30,1,0,1,2,0,0,0,Clear,0.8,0.0,11,Humid
2011-01-30,1,0,1,3,0,0,0,Clear,0.93,0.0,8,Very Humid
2011-01-30,1,0,1,4,0,0,0,Clear,0.93,0.0,1,Very Humid
2011-01-30,1,0,1,5,0,0,0,Clear,0.86,0.0,3,Very Humid
2011-01-30,1,0,1,7,0,0,0,Clear,0.86,0.0,3,Very Humid
2011-01-30,1,0,1,8,0,0,0,Mist,0.86,0.0,12,Very Humid
2011-01-30,1,0,1,9,0,0,0,Mist,0.8,0.0,38,Humid
2011-01-30,1,0,1,10,0,0,0,Mist,0.8,0.0,64,Humid
2011-01-30,1,0,1,11,0,0,0,Clear,0.75,0.0,59,Humid
2011-01-30,1,0,1,12,0,0,0,Clear,0.52,0.1045,97,Normal
2011-01-30,1,0,1,13,0,0,0,Clear,0.61,0.1045,84,Humid
2011-01-30,1,0,1,14,0,0,0,Clear,0.61,0.0896,122,Humid
2011-01-30,1,0,1,15,0,0,0,Clear,0.56,0.0,109,Normal
2011-01-30,1,0,1,16,0,0,0,Clear,0.56,0.0,123,Normal
2011-01-30,1,0,1,17,0,0,0,Clear,0.56,0.194,77,Normal
2011-01-30,1,0,1,18,0,0,0,Clear,0.65,0.1642,65,Humid
2011-01-30,1,0,1,19,0,0,0,Clear,0.65,0.194,55,Humid
2011-01-30,1,0,1,20,0,0,0,Mist,0.65,0.1045,33,Humid
2011-01-30,1,0,1,21,0,0,0,Mist,0.7,0.1642,28,Humid
2011-01-30,1,0,1,22,0,0,0,Mist,0.7,0.194,21,Humid
2011-01-30,1,0,1,23,0,0,0,Mist,0.65,0.2836,21,Humid
2011-01-31,1,0,1,0,0,1,1,Mist,0.65,0.2239,7,Humid
2011-01-31,1,0,1,1,0,1,1,Clear,0.64,0.2537,7,Humid
2011-01-31,1,0,1,2,0,1,1,Clear,0.64,0.194,1,Humid
2011-01-31,1,0,1,3,0,1,1,Clear,0.64,0.194,2,Humid
2011-01-31,1,0,1,4,0,1,1,Clear,0.59,0.2239,2,Normal
2011-01-31,1,0,1,5,0,1,1,Clear,0.64,0.2836,8,Humid
2011-01-31,1,0,1,6,0,1,1,Clear,0.69,0.3284,37,Humid
2011-01-31,1,0,1,7,0,1,1,Mist,0.64,0.2836,72,Humid
2011-01-31,1,0,1,8,0,1,1,Mist,0.59,0.2836,185,Normal
2011-01-31,1,0,1,9,0,1,1,Mist,0.59,0.2985,112,Normal
2011-01-31,1,0,1,10,0,1,1,Mist,0.59,0.194,69,Normal
2011-01-31,1,0,1,11,0,1,1,Mist,0.59,0.194,48,Normal
2011-01-31,1,0,1,12,0,1,1,Mist,0.55,0.1045,68,Normal
2011-01-31,1,0,1,13,0,1,1,Mist,0.59,0.0,54,Normal
2011-01-31,1,0,1,14,0,1,1,Mist,0.55,0.1343,86,Normal
2011-01-31,1,0,1,15,0,1,1,Mist,0.59,0.1343,44,Normal
2011-01-31,1,0,1,16,0,1,1,Mist,0.56,0.194,86,Normal
2011-01-31,1,0,1,17,0,1,1,Mist,0.59,0.194,161,Normal
2011-01-31,1,0,1,18,0,1,1,Mist,0.55,0.2239,156,Normal
2011-01-31,1,0,1,19,0,1,1,Clear,0.61,0.1045,111,Humid
2011-01-31,1,0,1,20,0,1,1,Light snow,0.59,0.1642,78,Normal
2011-01-31,1,0,1,21,0,1,1,Light snow,0.59,0.0896,56,Normal
2011-01-31,1,0,1,22,0,1,1,Mist,0.59,0.1045,34,Normal
2011-01-31,1,0,1,23,0,1,1,Mist,0.64,0.0896,17,Humid
2011-02-01,1,0,2,0,0,2,1,Mist,0.64,0.1045,8,Humid
2011-02-01,1,0,2,1,0,2,1,Mist,0.69,0.1045,3,Humid
2011-02-01,1,0,2,2,0,2,1,Mist,0.69,0.0,2,Humid
2011-02-01,1,0,2,3,0,2,1,Mist,0.69,0.0,2,Humid
2011-02-01,1,0,2,5,0,2,1,Light snow,0.93,0.0,3,Very Humid
2011-02-01,1,0,2,6,0,2,1,Light snow,0.93,0.0,22,Very Humid
